,hotel,star,review,preprocessed_review,date
5546,더큐브 리조트 제주,5,"방도 크고 좋아요
깨끗하지 않단 후기가 있었지만 저흰 괜찮았어요
A동은 경치도 엄청 좋았고 주변에 암 것도 없어서 엄청 조용하고 좋아요
 제주도 주로 렌트해서 움직이시니까 접근성은 나쁘지만 상관없었어요
가족끼리 가기 좋아요더보기",방도 크고 좋아요 깨끗하지 않단 후기가 있었지만 저흰 괜찮았어 요동은 경치도 엄청 좋았고 주변에 아무것도 없어서 엄청 조용하고 좋아요 제주도 주로 렌트해서 움직이시니까 접근성은 나쁘지만 상관없었어요 가족끼리 가기 좋아요 ,2019-11-03
5547,더큐브 리조트 제주,5,"방이 매우 넓고 따뜻했어요.
주방 식기 대여료 1만원 (2인 기본세트)
지상주차상만 있어요.
ABC동 중에 A동이 전망이 좋아요.",방이 매우 넓고 따뜻했어요 주방 식기 대여료 만 원인 기본 세트 지상주차 상만 있어 요동 중에 동이 전망이 좋아요,2019-10-28
5548,더큐브 리조트 제주,5,방도 좋고 다 좋았어요 담에 또 올게용!!,방도 좋고 다 좋았어요 담에 또 올게요,2019-10-27
5549,더큐브 리조트 제주,5,주차공간이 넓진 않았어서 살짝 아쉽지만 숙소는 좋았네요! 방음 잘 되어 있고 이중창에 실내가 정말 따뜻 했어요ㅎ,주차공간이 넓진 않아서 살짝 아쉽지만 숙소는 좋았네요 방음 잘 되어 있고 이중창에 실내가 정말 따뜻했어요,2019-10-19
5550,더큐브 리조트 제주,5,숙소에 편의점도 있고 방도 넓고 어메니티가 없는게 아쉬웠지만 좋았습니다 ㅎ,숙소에 편의점도 있고 방도 넓고 어메니티가 없는 게 아쉬웠지만 좋았습니다 ,2019-10-11
5551,더큐브 리조트 제주,5,방이 넓고 개인 테라스가 있어 아침에 경치보기가 좋았습니다,방이 넓고 개인 테라스가 있어 아침에 경치 보기가 좋았습니다,2019-10-11
5552,더큐브 리조트 제주,5,"이렇게깔끔하고 서비스 최고 첨이네요
후회없는추천이요  산책로 잘되어있어요",이렇게 깔끔하고 서비스 최고 첨이네요 후회 없는 추천이요  산책로 잘 되어있어요,2019-10-10
5553,더큐브 리조트 제주,4,가격대비 베스트입니다! 매우 널찍하고 예쁜 인테리어의 숙소입니다~ㅎㅎ 처음 방에서 청소가 다소 덜 된걸 발견하여 프론트에 말씀 드렸더니 바로 옆의 다른 방으로 조취해 주셨습니다ㅎㅎ 직원분들 친절하시고 호텔 위치도 차로 다니기엔 나쁘지 않습니다! 바다가 잘 보입니다ㅎㅎ,  구성비   베스트입니다 매우 널찍하고 예쁜 인테리어의 숙소입니다 처음 방에서 청소가 다소 덜 된 걸 발견하여 프런트에 말씀드렸더니 바로 옆의 다른 방으로 조치해 주셨습니다 직원분들 친절하시고 호텔 위치도 차로 다니기엔 나쁘지 않습니다 바다가 잘 보입니다,2019-10-10
5554,더큐브 리조트 제주,4,좀 외지긴한데 그래도 깨끗했고 침대도 편하고 좋았어요,좀 외지긴 한데 그래도 깨끗했고 침대도 편하고 좋았어요,2019-10-09
5555,더큐브 리조트 제주,1,생각할수록 열받음 도대체 전화한다고 해놓고 일주일이되도록 연락이없음,생각할수록 열받음 도대체 전화한다고 해놓고 일주일이 되도록 연락이 없음,2019-10-08
5556,더큐브 리조트 제주,3,"청소하는사람이 물건 버림 운영담당자 연락안됌 연박하실때 다가방에넣어놓고가세요 시설은깨끗함 프론트에 계신분도 친절하심
청소업체나 문제대응능력은 마이너스100점",청소하는 사람이 물건 버림 운영담당자 연락 안 됨 면박하실 때 다가방에넣어놓고가세요 시설은 깨끗함 프런트에 계신 분도 친절하심 청소업체나 문제 대응능력은 마이너스점,2019-10-08
5557,더큐브 리조트 제주,5,숙소도 깔끔하고 방도 넓고 좋았어요,숙소도 깔끔하고 방도 넓고 좋았어요,2019-10-08
5558,더큐브 리조트 제주,4,바닥 곳곳에 머리카락이 있었지만 가성비 갑! 방이 엄청 넓고 좋았어용,바닥 곳곳에 머리카락이 있었지만   구성비   갑 방이 엄청 넓고 좋았어요,2019-10-07
5559,더큐브 리조트 제주,5,가성비 좋아요. 담에도 이용하고 싶은곳이예요. 1층에 묵어서 뷰는 없었지만 넓어서 좋아요,  구성비   좋아요 담에도 이용하고 싶은 곳이에요 층에 묵어서 경치는 없었지만 넓어서 좋아요,2019-10-05
5560,더큐브 리조트 제주,4,넓고 쾌적한 리조트였습니다. 방정리도 잘해주었고요. 단지 위치가 위치여서인지 벌레가 좀 보이던 것은 흠이네요.,넓고 쾌적한 리조트였습니다 방 정리도 잘해주었고요 단지 위치가 위치여서인지 벌레가 좀 보이던 것은 흠이네요,2019-10-02
5561,더큐브 리조트 제주,5,쾌적하고 다 괜찮은데 베란다쪽 타일이 들려있네요~복구가 필요할듯 합니다..,쾌적하고 다 괜찮은데 베란다 쪽 타일이 들려있네요 복구가 필요할듯합니다,2019-10-01
5562,더큐브 리조트 제주,5,제주도 여행와서 잘 이용하고 가요~~,제주도 여행 와서 잘 이용하고 가요,2019-09-29
5563,더큐브 리조트 제주,5,너무좋습니다 꼭추천드립니다 대신 차는필수,너무 좋습니다 꼭 추천드립니다 대신 차는 필수,2019-09-29
5564,더큐브 리조트 제주,4,객실은 깨끗한데 주방기구가 더러워요 ㅠㅠ칼에 녹이..,객실은 깨끗한데 주방기구가 더러워요 칼에 녹이,2019-09-23
5565,더큐브 리조트 제주,5,"리조트타입이라 그런지 공간이 굉장히 넓게 빠졌어요^^
룸도 업그레이드 해주시고 너무 잘 지냈습니다.
화장실도 넓고 깔끔하구 침대도 굉장히 넓었어요!! ㅎㅎㅎㅎ교통은 정말 아무래도 차가 있어야 편할 것 같긴해요!",리조트 타입이라 그런지 공간이 굉장히 넓게 빠졌어요 룸도 업그레이드해주시고 너무 잘 지냈습니다 화장실도 넓고 깔끔하고 침대도 굉장히 넓었어요 교통은 정말 아무래도 차가 있어야 편할 것 같긴 해요,2019-09-20
5566,더큐브 리조트 제주,5,리뷰에 지저분하다고 써있어서 걱정했는데 깨끗하고 좋았어요 방도 진짜 넓고.. 편히 잘쉬다가 왔습니다,리경치에 지저분하다고 쓰여있어서 걱정했는데 깨끗하고 좋았어요 방도 진짜 넓고 편히 잘 쉬다가 왔습니다,2019-09-20
5567,더큐브 리조트 제주,5,좋았습니다 냉장고가 좀 컸으면하는 바램이있네요 동생이 맘에 들어해서 더 좋았어요,좋았습니다 냉장고가 좀 컸으면 하는 바람이 있네요 동생이 맘에 들어 해서 더 좋았어요,2019-09-17
5568,더큐브 리조트 제주,5,객실보자마자 넘 맘에들어서 후기바로올려봅니다 가성비가 갑중에갑이네요 뚜벅이신분들은 교통이불편하시겠지만 랜트하시는분들 강추드리고싶네요 재방문의사는100% 일년에3~4회방문하는데 여러호텔에 가봤지만 이곳은 대박입니다 직원분도  친절하십니다^^,객실 보자마자 너무 맘에 들어서 후기 바로 올려봅니다   구성비  가 갑중에 갑이네요 뚜벅이신 분들은 교통이 불편하시겠지만 렌트하시는 분들 강추 드리고 싶네요 재방문 의사는 일 년에 회 반문하는데 여러 호텔에 가봤지만 이곳은 대박입니다 직원분도  친절하십니다,2019-09-16
5569,더큐브 리조트 제주,5,침대도  넓고  방도 크고  깨끗하고  조용해서  넘~좋았어요~담에  꼭! 또  올께요~~,침대도  넓고  방도 크고  깨끗하고  조용해서  너무 좋았어 요담에  꼭 또  올게요,2019-09-15
5570,더큐브 리조트 제주,5,시설도 너무 좋고 지은지 얼마안돼서 그런지 룸 컨디션도 최고였습니다. 제주에서 히든클리프 호텔도 머물렀었는데 5성급 히든클리프보다 침대도 좋고 방도 넓고 깨끗했습니다. 단 도보로는 접근이 조금 힘드니 차 있으시면 엄청 추천드려요,시설도 너무 좋고 지은지 얼마 안 돼서 그런지 룸 컨디션도 최고였습니다 제주에서 히든 클리프 호텔도 머물렀었는데 성급 히든 클리프보다 침대도 좋고 방도 넓고 깨끗했습니다 단 도보로는 접근이 조금 힘드니 차 있으시면 엄청 추천드려요,2019-09-14
5571,더큐브 리조트 제주,5,방이크고 좋아요 근데 아직 덜 지어진 느낌이나네요,방이 크고 좋아요 근데 아직 덜 지어진 느낌이 나네요,2019-09-11
5572,더큐브 리조트 제주,5,너무맘에들었어요 차가있어서 교통은 문제없지만 없다면 좀외진데있어요 숙소 조용하고 가격대비 룸컨디션 너무좋아요 이가격에 제주도에서 숙박할수있다는게 놀랍네요 재방문의사 백프로입니다 중문이나 서귀포쪽여행한다먄 추천이예요 넓은 화장실부터 방도넓고 쇼파까지 침대도 더블퀸보다더넓어요 발코니있어서 힐링되고 좋아요! 리조트안에 편의점있어서 좋아요!,너무 맘에 들었어요 차가있어서 교통은 문제없지만 없다면 좀 외진 데 있어요 숙소 조용하고   구성비   룸 컨디션 너무 좋아요 이 가격에 제주도에서 숙박할 수 있다는 게 놀랍네요 재방문의 사 백 프로입니다 중문이나 서귀포쪽여행한다먄 추천이에요 넓은 화장실부터 방도 넓고 소파까지 침대도 더블 퀸보다 더 넓어요 발코니 있어서 힐링 되고 좋아요 리조트 안에 편의점 있어서 좋아요,2019-09-07
5573,더큐브 리조트 제주,4,"하루만 있기 아쉬웠습니다 넓고 높은 천장의 방 화장실 발코니!
후기에 청소상태가 안 좋다해서 걱정했으나 저희 방은 청소상태도  좋았습니다 저렴한 가격에 이정도 시설이라면 다음에 또 오고 싶습니다 다만 주변엔 정말 아무것도 없어서 미리 필요한건 준비하셔야하고 그대신 조용해서 좋았습니다",하루만 있기 아쉬웠습니다 넓고 높은 천장의 방 화장실 발코니 후기에 청소상태가 안 좋다 해서 걱정했으나 저희 방은 청소상태도  좋았습니다 저렴한 가격에 이 정도 시설이라면 다음에 또 오고 싶습니다 다만 주변엔 정말 아무것도 없어서 미리 필요한 건 준비하셔야 하고 그 대신 조용해서 좋았습니다,2019-09-05
5574,더큐브 리조트 제주,4,우선 위치는 그렇게좋지 않습니다. 주변도 휑하고 밤에는 유령도시같이 쫌 무섭습니다. 하지만 시내랑 별로 멀지도않고 우선 방이 굉장히 넓고 좋습니다. 가격대비 그 이상은 한다고 자부합니다.,우선 위치는 그렇게 좋지 않습니다 주변도 휑하고 밤에는 유령도시같이 좀 무섭습니다 하지만 시내랑 별로 멀지도 않고 우선 방이 굉장히 넓고 좋습니다   구성비   그 이상은 한다고 자부합니다,2019-08-31
5575,더큐브 리조트 제주,5,"깨끗하고 넓고 방이 남아서 그랬는진 몰라도 한단계위 로 업그레이드도 해주시고 너무 좋았네요 
방음도 잘돠고 ㅎㅎ 담에 또 방문 하고 싶네요",깨끗하고 넓고 방이 남아서 그랬는진 몰라도 한 단계 위로 업그레이드도 해주시고 너무 좋았네요 방음도 잘다고  담에 또 방문하고 싶네요,2019-08-30
5576,더큐브 리조트 제주,5,시설진짜 좋아요 렌트하시는 분들께는 딱인 곳이에요,시설 진짜 좋아요 렌트하시는 분들께는 딱인 곳이에요,2019-08-30
5577,더큐브 리조트 제주,5,차가 있다면 고민하지 말고 고고~,차가 있다면 고민하지 말고 고고,2019-08-29
5578,더큐브 리조트 제주,5,위치도 괜찮고꙼̈ 시설도 너무 맘에 들었습니다 :),위치도 괜찮고 시설도 너무 맘에 들었습니다 ,2019-08-27
5579,더큐브 리조트 제주,5,깨끗하고 너무 좋았어요! 다음에 또 오고싶어용,깨끗하고 너무 좋았어요 다음에 또 오고 싶어요,2019-08-27
5580,더큐브 리조트 제주,4,숙소 위치는 좋으나 청소 상태가 살짝 별로임ㅠㅠ 다른건 다 좋아요~~,숙소 위치는 좋으나 청소 상태가 살짝 별로임 다른 건 다 좋아요,2019-08-24
5581,더큐브 리조트 제주,5,"3일동안 너무 만족하며 잘 이용했습니다.
앞으로 제주도여행 올때 무조건 이용할게요~~",일 동안 너무 만족하며 잘 이용했습니다 앞으로 제주도 여행 올 때 무조건 이용할게요,2019-08-23
5582,더큐브 리조트 제주,4,서귀포 시내와 가까워서 좋았고 금액대에 비해 내부도 넓고 좋았습니다! 생각보다 리조트도 전체적으로 크고 괜찮았는데 조금 시설이나 청소 등 관리가 부족한거 같아서 아쉽네요..구래도  만족합니다~!,서귀포 시내와 가까워서 좋았고 금액대의 비해 내부도 넓고 좋았습니다 생각보다 리조트도 전체적으로 크고 괜찮았는데 조금 시설이나 청소 등 관리가 부족한 거 같아서 아쉽네 요구래도  만족합니다,2019-08-18
5583,더큐브 리조트 제주,5,뷰가 너무좋고 시설도 깔끔하고 객실이 넓어 매우 만족입니다!,경치가 너무 좋고 시설도 깔끔하고 객실이 넓어 매우 만족입니다,2019-08-16
5584,더큐브 리조트 제주,3,뷰가 너무이쁘고 한라산에서 내려오는 산바람때문에 시원해요,경치가 너무 이쁘고 한라산에서 내려오는 산바람 때문에 시원해요,2019-08-16
5585,더큐브 리조트 제주,4,시설은 엄청 좋았으나 직원 서비스가 부실했어요,시설은 엄청 좋았으나 직원 서비스가 부실했어요,2019-08-14
5586,더큐브 리조트 제주,5,"시설편의 가격 모든게만족이구요 넘 깨끗해서 더 좋았습니다
다른분들 후기보면 외져있고 주변공사중단으로인해 불편함을 느끼셨던분도 있었던거같은데  저는 완전 만족하고 잘쉬었다갑니다",시설 편의 가격 모든 게 만족이고요 너무 깨끗해서 더 좋았습니다 다른 분들 후기 보면 외져있고 주변 공사 중단으로 인해 불편함을 느끼셨던 분도 있었던 거 같은데  저는 완전히 만족하고 잘 쉬었다 갑니다,2019-08-07
5587,더큐브 리조트 제주,4,룸 컨디션 좋구여~ 방이 커서 좋았구요~ 뷰 또한 좋네요~~ 완전 만족입니다~~,룸 컨디션 좋고요 방이 커서 좋았고요 경치 또한 좋네요 완전히 만족입니다,2019-08-06
5588,더큐브 리조트 제주,4,작년에 방문하고 좋아서 올해 또 방문 합니다.!,작년에 방문하고 좋아서 올해 또 방문합니다,2019-08-05
5589,더큐브 리조트 제주,3,화장실이 건식이라 물청소를 안하는지 변기에서 찌린내가 너무 심하게 나요 객실은 깨끗해보이나 먼지가 너무 많고요 에어컨은 깨끗하고 빵빵합니다,화장실이 건식이라 물청소를 안 하는지 변기에서 지린내가 너무 심하게 나요 객실은 깨끗해 보이나 먼지가 너무 많고요 에어컨은 깨끗하고 빵빵합니다,2019-08-04
5590,더큐브 리조트 제주,5,"신축 건물입니다 
너무 좋아요",신축 건물입니다 너무 좋아요,2019-08-01
5591,더큐브 리조트 제주,5,엄청깨끗하구 가격도 저렴하네요 ! 적극추천!,엄청 깨끗하고 가격도 저렴하네요  적극 추천,2019-08-01
5592,더큐브 리조트 제주,5,"모든공간이 넓고 좋은데
습하고ᆞ새건물 냄새가 남
조리도구는 별도 1만원사용료있음.
주변이 건물외 아무것도없음
아주조용함더보기",모든 공간이 넓고 좋은데 습하고 새 건물 냄새가 남조리 도구는 별도 만 원 사용료 있음 주변이 건물 외 아무것도 없음 아주 조용함도 보기,2019-07-31
5593,더큐브 리조트 제주,5,"제주에 5일 머물면서 마지막 날 보낸 곳이에요
평수에 비해 너무 착한 가격이라 솔직히;;;;;
기대 안 했는데 입실하고 깜짝 놀랐어요~
사진과 동일했고요 넓어서 너무 좋았어요 주변에 
편의시설이 없다는 게 조금 아쉽긴 하지만 올라 시장가까워서 괜찮았어요~ 프런트 직원분들도 친절하셨고 옷장에 가운이랑 슬리퍼도 비치되어있고요 앗 그리고 다림질할 수 있게 다림판도 있었어요 그리고 욕실에 드라이기가 좋았어요 여느 숙소에 있는 것들은있으나 마나 한 것들도 꽤 있거든요 작은 거 하나하나 신경 쓰신 것 같은 느낌? 시월에 다시 갈 예정입니다^^더보기",제주에 일 머물면서 마지막 날 보낸 곳이에요 평수에 비해 너무 착한 가격이라 솔직히 기대 안 했는데 입실하고 깜짝 놀랐어요 사진과 동일했고요 넓어서 너무 좋았어요 주변에 편의시설이 없다는 게 조금 아쉽긴 하지만 올라 시장 가까워서 괜찮았어요 프런트 직원분들도 친절하셨고 옷장에 가운이랑 슬리퍼도 비치되어있고요 아 그리고 다림질할 수 있게 다림판도 있었어요 그리고 욕실에 드라이기가 좋았어요 여느 숙소에 있는 것들은 있으나 마나 한 것들도 꽤 있거든요 작은 거 하나하나 신경 쓰신 것 같은 느낌 시월에 다시 갈 예정입니다 ,2019-07-31
5594,더큐브 리조트 제주,5,최근 머리카락 청소가 잘 안되네요,최근 머리카락 청소가 잘 안되네요,2019-07-27
5595,더큐브 리조트 제주,5,"태풍때문에비가너무와서체크인시간보다한시간전에도착했는데도체크인해주셨어요
좀외진곳이지만리조트에딸린편의점도있어서불편하지않았구요10분에서15분정도나가면시장밥집다있네요방도넓고화장실도좋고모두만족합니다",태풍 때문에 비가 너무 와서 체크인 시간보다 한 시간 전에 도착했는데도 체크인해주셨어요 좀 외진 곳이지만 리조트에 딸린 편의점도 있어서 불편하지 않았고 요 분에서 분 정도 나가면 시장 밥집 다 있네요 방도 넓고 화장실도 좋고 모두 만족합니다,2019-07-24
5596,더큐브 리조트 제주,4,에어컨리모컨없는거랑 샤워부스 물 잘 안빠지는거 빼고는 다 괜찮아요,에어컨 리모컨 없는 거랑 샤워부스 물 잘 안 빠지는 거 빼고는 다 괜찮아요,2019-06-25
5597,더큐브 리조트 제주,5,"차로가기에 접근성 문제 전혀없어요
정말 잘묵고가요 담에 또갈거가 아요",차로 가기에 접근성 문제 전혀 없어요 정말 잘 묵고 가요 담에 또 갈 거가 아뇨,2019-06-23
5598,더큐브 리조트 제주,5,깔끔하고 가성비 최고였어요~ 호텔 같은 느낌이에요!!,깔끔하고   구성비   최고였어요 호텔 같은 느낌이에요,2019-06-19
5599,더큐브 리조트 제주,5,제주도에서 제일좋은 숙소였네요,제주도에서 제일 좋은 숙소였네요,2019-06-17
5600,제주 부영호텔&리조트,5,"뚜벅이로 여행했는데
공항에서 리무진버스? 600번으로 바로가서 너무 편했고 4시쯤 입실해서 수영하고 배달시켜먹고,, 진짜 알차게 잘놀았어요ㅋㅋㅋ수영장은 진짜 완전 사진스팟..! 퇴실도 12시라 여유로웠고 색감 너무 이뻐요ㅠㅠ만족!!",뚜벅이로 여행했는데 공항에서 리무진버스 번으로 바로 가서 너무 편했고 시쯤 입실해서 수영하고 배달시켜먹고 진짜 알차게 잘 놀았어요 수영장은 진짜 완전 사진 스폿 퇴실도 시라 여유로웠고 색감 너무 이뻐요 만족,2021-08-06
5601,제주 부영호텔&리조트,5,"오션뷰 너무 좋아요~
야자수도 많고 해외 저리가라네요^^",오션경치 너무 좋아요 야자수도 많고 해외 저리 가라네요,2021-08-05
5602,제주 부영호텔&리조트,5,호텔 내부는 엄청 깨끗하고 관리도 잘돼있어서 편하게 보내고 갑니당,호텔 내부는 엄청 깨끗하고 관리도 잘 돼있어서 편하게 보내고 갑니다,2021-08-05
5603,제주 부영호텔&리조트,4,"호텔 바다 뷰도 있어 좋았습니다. 다만 관광하느라 내부 수영장 등 활용을 못해 비용대비 아쉬움이 있네요. 담엔 내부 수영 하는 일정으로 해야. 내부에는 헬스,cu편의점,아동놀이공간,마사지샵이 있네요.",호텔 바다 경치도 있어 좋았습니다 다만 관광하느라 내부 수영장 등 활용을 못해 비용 대비 아쉬움이 있네요 담엔 내부 수영하는 일정으로 해야 내부에는 헬스 편의점 아동 놀이공간 마사지숍이 있네요,2021-08-05
5604,제주 부영호텔&리조트,5,"너무너무너무너무 좋았어요̆̈~̤̱~̤̱ 
수영장도 너무 좋았고 
다음에 또 갈꺼애요̆̈!!",너무너무너무너무 좋았어요 수영장도 너무 좋았고 다음에 또 갈꺼애요,2021-07-25
5605,제주 부영호텔&리조트,3,인스타 유명해서 와봤는데 나름 괜찮은 곳이라 생각합니다.,인스타 유명해서 와봤는데 나름 괜찮은 곳이라 생각합니다,2021-07-18
5606,제주 부영호텔&리조트,5,"너무 깨끝하고 수영장도 너무 좋았어요 
직원분들도 친절하요 또가고싶어요",너무 깨끗하고 수영장도 너무 좋았어요 직원분들도 친절하오 또 가고 싶어요,2021-07-15
5607,제주 부영호텔&리조트,5,모든게 다 완벽했던 리조트 다음에는 장기숙박으로 가려구용♡,모든 게 다 완벽했던 리조트 다음에는 장기숙박으로 가려고요,2021-07-13
5608,제주 부영호텔&리조트,5,너무 좋아요 또 오고 싶네요!,너무 좋아요 또 오고 싶네요,2021-07-11
5609,제주 부영호텔&리조트,5,"모두 만족..   단,  화장실에서 안좋은냄새가 나서 좀그랫어요",모두 만족   단  화장실에서 안 좋은 냄새가 나서 좀 그랬어요,2021-07-08
5610,제주 부영호텔&리조트,5,침대 사이즈가 너무 마음에 들었어요 ㅎㅎ 칫솔치약 없는거 빼고는 넘 조았답니다 다음에도 또 가고싶은 호텔이에요,침대 사이즈가 너무 마음에 들었어요  칫솔치약 없는 거 빼고는 너무 좋았답니다 다음에도 또 가고 싶은 호텔이에요,2021-07-05
5611,제주 부영호텔&리조트,5,제주도 호텔알아보다가 우연히 가성비 좋은 부영호텔을 알게되었는데 100퍼 만족하고 가요 재방문하고싶네요,제주도 호텔 알아보다가 우연히   구성비   좋은 부영 호텔을 알게 되었는데 퍼 만족하고 가요 재방문하고 싶네요,2021-07-03
5612,제주 부영호텔&리조트,5,모든게 마음에 들었어요!  다음에도 이용하고 싶네요,모든 게 마음에 들었어요  다음에도 이용하고 싶네요,2021-07-02
5613,제주 부영호텔&리조트,5,위치가 좋았어요 중문이라 아기랑 잘놀다왔어요~,위치가 좋았어요 중문이라 아기랑 잘 놀다 왔어요,2021-06-28
5614,제주 부영호텔&리조트,5,직원들도 다들 친절하시고 시설도 깨끗하고 좋았어요. 재방문 의사 있습니다,직원들도 다들 친절하시고 시설도 깨끗하고 좋았어요 재방문 의사 있습니다,2021-06-27
5615,제주 부영호텔&리조트,3,실내 수영장 직원들이 너무 불친절했어요 ㅠㅠ 물어보면 관심도 없고 만사 귀찮아하시는 모습이 꽤 불쾌했어요.. 리조트 이용했는데 가운도 따로 제공되지 않았고 단지 샴푸린스만 제공하더라구요.. 그치만 가성비 굳입니다. 쾌적하고 방도 넓고 실외수영장도 있고 다만 수영장이 7시까지라 좀 아쉬웠어요,실내 수영장 직원들이 너무 불친절했어요  물어보면 관심도 없고 만사 귀찮아하시는 모습이 꽤 불쾌했어요 리조트 이용했는데 가운도 따로 제공되지 않았고 단지 샴푸린스만 제공하더라고요 그렇지만   구성비   굳입니다 쾌적하고 방도 넓고 실외 수영장도 있고 다만 수영장이 시까지라 좀 아쉬웠어요,2021-06-26
5616,제주 부영호텔&리조트,4,중문에 이가격에 가성비갑인듯해요!,중문에 이 가격에   구성비  갑인듯해요,2021-06-24
5617,제주 부영호텔&리조트,5,주상절리 산책로가 최고입니다.,주상절리 산책로가 최고입니다,2021-06-19
5618,제주 부영호텔&리조트,4,직원분들 모두 친절하시고 시설도 깔끔해요,직원분들 모두 친절하시고 시설도 깔끔해요,2021-06-16
5619,제주 부영호텔&리조트,5,직원 분들도 친절하시고 숙소위치나   수영장 시설너무너무 좋았습니다,직원분들도 친절하시고 숙소 위치나   수영장 시설 너무너무 좋았습니다,2021-06-15
5620,제주 부영호텔&리조트,4,"객실 굉장히 넓고 프론트직원이 매우 친절해서
기분이 좋아질 정도입니다~^^
뷰는 객실에 따라 다른것같아요.
동 타입에 따라 다르구요ㅋ
저는 AB동이였어요~
객실 및 테라스에서 금연이구 1층 외부에 흡연실있어요.
미니바 객실에있는거 전부 무료ㅋ 캔맥 두캔도있어요ㅋ더보기",객실 굉장히 넓고 프런트 직원이 매우 친절해서 기분이 좋아질 정도입니다 경치는 객실에 따라 다른 것 같아 요동 타입에 따라 다른 구요 저는 동이였어요 객실 및 테라스에서 금연이고 층 외부에 흡연실 있어요 미니바 객실에 있는 거 전부 무료 캔맥 두 캔도 있어요 ,2021-06-13
5621,제주 부영호텔&리조트,5,"잘 쉬다 왔어요.

행사 자주했음 좋겠네요",잘 쉬다 왔어요 행사 자주 했으면 좋겠네요,2021-06-11
5622,제주 부영호텔&리조트,5,"아주아주 친절하고
깨끗하고 좋았어요!!
다만 칫솔이 없어서 아쉬웠어요~",아주아주 친절하고 깨끗하고 좋았어요 다만 칫솔이 없어서 아쉬웠어요,2021-06-10
5623,제주 부영호텔&리조트,5,옴텅 넓찍해욤~!! ㄱ ㅓ실로 훤하고 테라스 또한 넓찍이ㅋ 7층 정원뷰 야경뷰 넘흐 죠아용!!! 주방 따로 분리구조이구욤~ 화장실도 방마다 쏙~!!한쪽엔 욕조까지 잇는 넓찍한 크기에욤~ 깔꼼합니당~ 잘쉬다가욤~~~!!! ^^,옴텅 넓찍해욤  실로 훤하고 테라스 또한 널찍이 층 정원 경치 야경 경치 너무 죠아용 주방 따로 분리구조이고요 화장실도 방마다 쏙 한쪽엔 욕조까지 잇는 널찍한 크기에욤 깔끔합니다 잘 쉬다가 요,2021-06-06
5624,제주 부영호텔&리조트,5,"가족여행 굿, 가성비 굿, 오션뷰 굿, 중문관광단지 근처 굿, 실내외수영장 사용 굿, 편의점, 편의시설 굿
산책로 굿 , 테라스 굿
리조트,호텔 연결통로 및 객실 위치 파악 시간걸림",가족여행 굿   구성비   굿 오션경치 굿 중문 관광단지 근처 굿 실내외 수영장 사용 굿 편의점 편의시설 굿 산책로 굿  테라스 굿리조트 호텔 연결통로 및 객실 위치 파악 시간 걸림,2021-06-06
5625,제주 부영호텔&리조트,5,너무 좋았습니다. 나중에 또 오고싶어요~,너무 좋았습니다 나중에 또 오고 싶어요,2021-06-05
5626,제주 부영호텔&리조트,5,아주 넓은 방에서 편하게 쉬고갑니다! 바디워시 없는건 아쉬웠지만 다음에 또 오고싶네요,아주 넓은 방에서 편하게 쉬고 갑니다 보디워시 없는 건 아쉬웠지만 다음에 또 오고 싶네요,2021-06-04
5627,제주 부영호텔&리조트,5,신혼여행후 13년만에 다시 찾은 제주도였는데 좋은숙소에서 저렴하게 놀다 갑니다. 취사불가능 말고는 모두 다 좋았네요. 5성급호텔 리조트이니 취사불가는 어쩔 수 없었던 것 같아요. 다음엔 펜션에서 또 재미있게 놀아보고 싶네요. 조식 정말 좋았습니다.,신혼여행 후 년 만에 다시 찾은 제주도였는데 좋은 숙소에서 저렴하게 놀다 갑니다 취사 불가능 말고는 모두 다 좋았네요 성급 호텔 리조트이니 취사 불가는 어쩔 수 없었던 것 같아요 다음엔 펜션에서 또 재미있게 놀아보고 싶네요 조식 정말 좋았습니다,2021-06-03
5628,제주 부영호텔&리조트,4,위치가 좋아서 편하게 쉬다갑니다,위치가 좋아서 편하게 쉬다 갑니다,2021-06-01
5629,제주 부영호텔&리조트,4,깨끗하고 좋았어요 제주도 구경하느라 숙소에 늦게 들어갔지만><!,깨끗하고 좋았어요 제주도 구경하느라 숙소에 늦게 들어갔지만,2021-06-01
5630,제주 부영호텔&리조트,5,"시설도 좋고, 조식뷔페도 좋았습니다",시설도 좋고 조식 뷔페도 좋았습니다,2020-12-27
5631,제주 부영호텔&리조트,4,수건에서 냄새가 제가 맡기엔 안 좋은 향이나서 그것빼고 조식도 넘 맛났어요~! 다 엑설런트!! 비수기 때와서 한가하고 평화롭고 좋아요! 담에도 비수기때 또 오고싶어요^^ 모두 감사하고 힘내세요😍😘,수건에서 냄새가 제가 맡기엔 안 좋은 향이 나서 그것 빼고 조식도 너무 맛났어요 다 엑설런트 비수기 때 와서 한가하고 평화롭고 좋아요 담에도 비수기 때 또 오고 싶어요 모두 감사하고 힘내세요,2020-12-22
5632,제주 부영호텔&리조트,5,바다도 잘보이고 호텔도 엄청 깨끗하고 너무 만족스러웠어요 재방문 할 의사 완전 있습니당,바다도 잘 보이고 호텔도 엄청 깨끗하고 너무 만족스러웠어요 재방문 할 의사 정말 있습니다,2020-12-08
